,period_day,weekday_weekend,month,weekday
12546,afternoon,weekday,July,Sunday
12547,afternoon,weekday,July,Sunday
12548,afternoon,weekday,July,Sunday
12549,afternoon,weekday,July,Sunday
12550,afternoon,weekday,July,Sunday
12551,afternoon,weekday,July,Sunday
12552,afternoon,weekday,July,Sunday
12553,afternoon,weekday,July,Sunday
12554,afternoon,weekday,July,Sunday
12555,afternoon,weekday,July,Sunday
12556,afternoon,weekday,July,Sunday
12557,afternoon,weekday,July,Sunday
12558,afternoon,weekday,July,Sunday
12559,afternoon,weekday,July,Sunday
12560,afternoon,weekday,July,Sunday
12561,afternoon,weekday,July,Sunday
12562,afternoon,weekday,July,Sunday
12563,afternoon,weekday,July,Sunday
12564,afternoon,weekday,July,Sunday
12565,afternoon,weekday,July,Sunday
12566,afternoon,weekday,July,Sunday
12567,afternoon,weekday,July,Sunday
12568,afternoon,weekday,July,Sunday
12569,afternoon,weekday,July,Sunday
12570,afternoon,weekday,July,Sunday
12571,afternoon,weekday,July,Sunday
12572,afternoon,weekday,July,Sunday
12573,afternoon,weekday,July,Sunday
12574,afternoon,weekday,July,Sunday
12575,evening,weekday,July,Sunday
12576,evening,weekday,July,Sunday
12577,evening,weekday,July,Sunday
12578,evening,weekday,July,Sunday
12579,evening,weekday,July,Sunday
12580,evening,weekday,July,Sunday
12581,evening,weekday,July,Sunday
12582,evening,weekday,July,Sunday
12583,evening,weekday,July,Sunday
12584,evening,weekday,July,Sunday
12585,evening,weekday,July,Sunday
12586,evening,weekday,July,Sunday
12587,evening,weekday,July,Sunday
12588,morning,weekday,August,Wednesday
12589,morning,weekday,August,Wednesday
12590,morning,weekday,August,Wednesday
12591,morning,weekday,August,Wednesday
12592,morning,weekday,August,Wednesday
12593,morning,weekday,August,Wednesday
12594,morning,weekday,August,Wednesday
12595,morning,weekday,August,Wednesday
12596,morning,weekday,August,Wednesday
12597,morning,weekday,August,Wednesday
12598,morning,weekday,August,Wednesday
12599,morning,weekday,August,Wednesday
12600,morning,weekday,August,Wednesday
12601,morning,weekday,August,Wednesday
12602,morning,weekday,August,Wednesday
12603,morning,weekday,August,Wednesday
12604,morning,weekday,August,Wednesday
12605,morning,weekday,August,Wednesday
12606,morning,weekday,August,Wednesday
12607,morning,weekday,August,Wednesday
12608,morning,weekday,August,Wednesday
12609,morning,weekday,August,Wednesday
12610,morning,weekday,August,Wednesday
12611,morning,weekday,August,Wednesday
12612,morning,weekday,August,Wednesday
12613,morning,weekday,August,Wednesday
12614,morning,weekday,August,Wednesday
12615,afternoon,weekday,August,Wednesday
12616,afternoon,weekday,August,Wednesday
12617,afternoon,weekday,August,Wednesday
12618,afternoon,weekday,August,Wednesday
12619,afternoon,weekday,August,Wednesday
12620,afternoon,weekday,August,Wednesday
12621,afternoon,weekday,August,Wednesday
12622,afternoon,weekday,August,Wednesday
12623,afternoon,weekday,August,Wednesday
12624,afternoon,weekday,August,Wednesday
12625,afternoon,weekday,August,Wednesday
12626,afternoon,weekday,August,Wednesday
12627,afternoon,weekday,August,Wednesday
12628,afternoon,weekday,August,Wednesday
12629,afternoon,weekday,August,Wednesday
12630,afternoon,weekday,August,Wednesday
12631,afternoon,weekday,August,Wednesday
12632,afternoon,weekday,August,Wednesday
12633,afternoon,weekday,August,Wednesday
12634,afternoon,weekday,August,Wednesday
12635,afternoon,weekday,August,Wednesday
12636,afternoon,weekday,August,Wednesday
12637,afternoon,weekday,August,Wednesday
12638,afternoon,weekday,August,Wednesday
12639,afternoon,weekday,August,Wednesday
12640,afternoon,weekday,August,Wednesday
12641,afternoon,weekday,August,Wednesday
12642,afternoon,weekday,August,Wednesday
12643,afternoon,weekday,August,Wednesday
12644,afternoon,weekday,August,Wednesday
12645,afternoon,weekday,August,Wednesday
12646,afternoon,weekday,August,Wednesday
12647,afternoon,weekday,August,Wednesday
12648,afternoon,weekday,August,Wednesday
12649,afternoon,weekday,August,Wednesday
12650,afternoon,weekday,August,Wednesday
12651,afternoon,weekday,August,Wednesday
12652,afternoon,weekday,August,Wednesday
12653,afternoon,weekday,August,Wednesday
12654,afternoon,weekday,August,Wednesday
12655,afternoon,weekday,August,Wednesday
12656,afternoon,weekday,August,Wednesday
12657,afternoon,weekday,August,Wednesday
12658,afternoon,weekday,August,Wednesday
12659,afternoon,weekday,August,Wednesday
12660,afternoon,weekday,August,Wednesday
12661,afternoon,weekday,August,Wednesday
12662,afternoon,weekday,August,Wednesday
12663,afternoon,weekday,August,Wednesday
12664,afternoon,weekday,August,Wednesday
12665,afternoon,weekday,August,Wednesday
12666,afternoon,weekday,August,Wednesday
12667,afternoon,weekday,August,Wednesday
12668,afternoon,weekday,August,Wednesday
12669,afternoon,weekday,August,Wednesday
12670,afternoon,weekday,August,Wednesday
12671,afternoon,weekday,August,Wednesday
12672,afternoon,weekday,August,Wednesday
12673,afternoon,weekday,August,Wednesday
12674,afternoon,weekday,August,Wednesday
12675,afternoon,weekday,August,Wednesday
12676,afternoon,weekday,August,Wednesday
12677,afternoon,weekday,August,Wednesday
12678,afternoon,weekday,August,Wednesday
12679,afternoon,weekday,August,Wednesday
12680,afternoon,weekday,August,Wednesday
12681,afternoon,weekday,August,Wednesday
12682,afternoon,weekday,August,Wednesday
12683,afternoon,weekday,August,Wednesday
12684,afternoon,weekday,August,Wednesday
12685,afternoon,weekday,August,Wednesday
12686,afternoon,weekday,August,Wednesday
12687,afternoon,weekday,August,Wednesday
12688,afternoon,weekday,August,Wednesday
12689,afternoon,weekday,August,Wednesday
12690,afternoon,weekday,August,Wednesday
12691,morning,weekday,September,Saturday
12692,morning,weekday,September,Saturday
12693,morning,weekday,September,Saturday
12694,morning,weekday,September,Saturday
12695,morning,weekday,September,Saturday
12696,morning,weekday,September,Saturday
12697,morning,weekday,September,Saturday
12698,morning,weekday,September,Saturday
12699,morning,weekday,September,Saturday
12700,morning,weekday,September,Saturday
12701,morning,weekday,September,Saturday
12702,morning,weekday,September,Saturday
12703,morning,weekday,September,Saturday
12704,morning,weekday,September,Saturday
12705,morning,weekday,September,Saturday
12706,morning,weekday,September,Saturday
12707,morning,weekday,September,Saturday
12708,morning,weekday,September,Saturday
12709,morning,weekday,September,Saturday
12710,morning,weekday,September,Saturday
12711,morning,weekday,September,Saturday
12712,morning,weekday,September,Saturday
12713,morning,weekday,September,Saturday
12714,morning,weekday,September,Saturday
12715,morning,weekday,September,Saturday
12716,morning,weekday,September,Saturday
12717,morning,weekday,September,Saturday
12718,morning,weekday,September,Saturday
12719,morning,weekday,September,Saturday
12720,morning,weekday,September,Saturday
12721,morning,weekday,September,Saturday
12722,morning,weekday,September,Saturday
12723,morning,weekday,September,Saturday
12724,morning,weekday,September,Saturday
12725,morning,weekday,September,Saturday
12726,morning,weekday,September,Saturday
12727,morning,weekday,September,Saturday
12728,morning,weekday,September,Saturday
12729,morning,weekday,September,Saturday
12730,morning,weekday,September,Saturday
12731,morning,weekday,September,Saturday
12732,morning,weekday,September,Saturday
12733,morning,weekday,September,Saturday
12734,morning,weekday,September,Saturday
12735,afternoon,weekday,September,Saturday
12736,afternoon,weekday,September,Saturday
12737,afternoon,weekday,September,Saturday
12738,afternoon,weekday,September,Saturday
12739,afternoon,weekday,September,Saturday
12740,afternoon,weekday,September,Saturday
12741,afternoon,weekday,September,Saturday
12742,afternoon,weekday,September,Saturday
12743,afternoon,weekday,September,Saturday
12744,afternoon,weekday,September,Saturday
12745,afternoon,weekday,September,Saturday
12746,afternoon,weekday,September,Saturday
12747,afternoon,weekday,September,Saturday
12748,afternoon,weekday,September,Saturday
12749,afternoon,weekday,September,Saturday
12750,afternoon,weekday,September,Saturday
12751,afternoon,weekday,September,Saturday
12752,afternoon,weekday,September,Saturday
12753,afternoon,weekday,September,Saturday
12754,afternoon,weekday,September,Saturday
12755,afternoon,weekday,September,Saturday
12756,afternoon,weekday,September,Saturday
12757,afternoon,weekday,September,Saturday
12758,afternoon,weekday,September,Saturday
12759,afternoon,weekday,September,Saturday
12760,afternoon,weekday,September,Saturday
12761,afternoon,weekday,September,Saturday
12762,afternoon,weekday,September,Saturday
12763,afternoon,weekday,September,Saturday
12764,afternoon,weekday,September,Saturday
12765,afternoon,weekday,September,Saturday
12766,afternoon,weekday,September,Saturday
12767,afternoon,weekday,September,Saturday
12768,afternoon,weekday,September,Saturday
12769,afternoon,weekday,September,Saturday
12770,afternoon,weekday,September,Saturday
12771,afternoon,weekday,September,Saturday
12772,afternoon,weekday,September,Saturday
12773,afternoon,weekday,September,Saturday
12774,afternoon,weekday,September,Saturday
12775,afternoon,weekday,September,Saturday
12776,afternoon,weekday,September,Saturday
12777,afternoon,weekday,September,Saturday
12778,afternoon,weekday,September,Saturday
12779,afternoon,weekday,September,Saturday
12780,afternoon,weekday,September,Saturday
12781,afternoon,weekday,September,Saturday
12782,afternoon,weekday,September,Saturday
12783,afternoon,weekday,September,Saturday
12784,afternoon,weekday,September,Saturday
12785,afternoon,weekday,September,Saturday
12786,afternoon,weekday,September,Saturday
12787,afternoon,weekday,September,Saturday
12788,afternoon,weekday,September,Saturday
12789,afternoon,weekday,September,Saturday
12790,afternoon,weekday,September,Saturday
12791,afternoon,weekday,September,Saturday
12792,afternoon,weekday,September,Saturday
12793,afternoon,weekday,September,Saturday
12794,afternoon,weekday,September,Saturday
12795,afternoon,weekday,September,Saturday
12796,afternoon,weekday,September,Saturday
12797,afternoon,weekday,September,Saturday
12798,afternoon,weekday,September,Saturday
12799,afternoon,weekday,September,Saturday
12800,afternoon,weekday,September,Saturday
12801,afternoon,weekday,September,Saturday
12802,afternoon,weekday,September,Saturday
12803,afternoon,weekday,September,Saturday
12804,afternoon,weekday,September,Saturday
12805,afternoon,weekday,September,Saturday
12806,afternoon,weekday,September,Saturday
12807,afternoon,weekday,September,Saturday
12808,afternoon,weekday,September,Saturday
12809,afternoon,weekday,September,Saturday
12810,afternoon,weekday,September,Saturday
12811,evening,weekday,September,Saturday
12812,evening,weekday,September,Saturday
12813,evening,weekday,September,Saturday
12814,morning,weekday,October,Monday
12815,morning,weekday,October,Monday
12816,morning,weekday,October,Monday
12817,morning,weekday,October,Monday
12818,morning,weekday,October,Monday
12819,morning,weekday,October,Monday
12820,morning,weekday,October,Monday
12821,morning,weekday,October,Monday
12822,morning,weekday,October,Monday
12823,morning,weekday,October,Monday
12824,morning,weekday,October,Monday
12825,morning,weekday,October,Monday
12826,morning,weekday,October,Monday
12827,morning,weekday,October,Monday
12828,morning,weekday,October,Monday
12829,morning,weekday,October,Monday
12830,morning,weekday,October,Monday
12831,morning,weekday,October,Monday
12832,morning,weekday,October,Monday
12833,morning,weekday,October,Monday
12834,morning,weekday,October,Monday
12835,morning,weekday,October,Monday
12836,morning,weekday,October,Monday
12837,morning,weekday,October,Monday
12838,morning,weekday,October,Monday
12839,morning,weekday,October,Monday
12840,morning,weekday,October,Monday
12841,morning,weekday,October,Monday
12842,morning,weekday,October,Monday
12843,morning,weekday,October,Monday
12844,morning,weekday,October,Monday
12845,morning,weekday,October,Monday
12846,morning,weekday,October,Monday
12847,morning,weekday,October,Monday
12848,morning,weekday,October,Monday
12849,morning,weekday,October,Monday
12850,morning,weekday,October,Monday
12851,morning,weekday,October,Monday
12852,morning,weekday,October,Monday
12853,morning,weekday,October,Monday
12854,morning,weekday,October,Monday
12855,afternoon,weekday,October,Monday
12856,afternoon,weekday,October,Monday
12857,afternoon,weekday,October,Monday
12858,afternoon,weekday,October,Monday
12859,afternoon,weekday,October,Monday
12860,afternoon,weekday,October,Monday
12861,afternoon,weekday,October,Monday
12862,afternoon,weekday,October,Monday
12863,afternoon,weekday,October,Monday
12864,afternoon,weekday,October,Monday
12865,afternoon,weekday,October,Monday
12866,afternoon,weekday,October,Monday
12867,afternoon,weekday,October,Monday
12868,afternoon,weekday,October,Monday
12869,afternoon,weekday,October,Monday
12870,afternoon,weekday,October,Monday
12871,afternoon,weekday,October,Monday
12872,afternoon,weekday,October,Monday
12873,afternoon,weekday,October,Monday
12874,afternoon,weekday,October,Monday
12875,afternoon,weekday,October,Monday
12876,afternoon,weekday,October,Monday
12877,afternoon,weekday,October,Monday
12878,afternoon,weekday,October,Monday
12879,afternoon,weekday,October,Monday
12880,afternoon,weekday,October,Monday
12881,afternoon,weekday,October,Monday
12882,afternoon,weekday,October,Monday
12883,afternoon,weekday,October,Monday
12884,afternoon,weekday,October,Monday
12885,afternoon,weekday,October,Monday
12886,afternoon,weekday,October,Monday
12887,afternoon,weekday,October,Monday
12888,afternoon,weekday,October,Monday
12889,afternoon,weekday,October,Monday
12890,afternoon,weekday,October,Monday
12891,afternoon,weekday,October,Monday
12892,afternoon,weekday,October,Monday
12893,afternoon,weekday,October,Monday
12894,afternoon,weekday,October,Monday
12895,afternoon,weekday,October,Monday
12896,afternoon,weekday,October,Monday
12897,afternoon,weekday,October,Monday
12898,afternoon,weekday,October,Monday
12899,afternoon,weekday,October,Monday
12900,afternoon,weekday,October,Monday
12901,afternoon,weekday,October,Monday
12902,afternoon,weekday,October,Monday
12903,afternoon,weekday,October,Monday
12904,afternoon,weekday,October,Monday
12905,afternoon,weekday,October,Monday
12906,afternoon,weekday,October,Monday
12907,afternoon,weekday,October,Monday
12908,afternoon,weekday,October,Monday
12909,afternoon,weekday,October,Monday
12910,afternoon,weekday,October,Monday
12911,afternoon,weekday,October,Monday
12912,afternoon,weekday,October,Monday
12913,afternoon,weekday,October,Monday
12914,afternoon,weekday,October,Monday
12915,afternoon,weekday,October,Monday
12916,afternoon,weekday,October,Monday
12917,afternoon,weekday,October,Monday
12918,afternoon,weekday,October,Monday
12919,afternoon,weekday,October,Monday
12920,afternoon,weekday,October,Monday
12921,afternoon,weekday,October,Monday
12922,afternoon,weekday,October,Monday
12923,afternoon,weekday,October,Monday
12924,afternoon,weekday,October,Monday
12925,afternoon,weekday,October,Monday
12926,afternoon,weekday,October,Monday
12927,afternoon,weekday,October,Monday
12928,afternoon,weekday,October,Monday
12929,afternoon,weekday,October,Monday
12930,afternoon,weekday,October,Monday
12931,afternoon,weekday,October,Monday
12932,afternoon,weekday,October,Monday
12933,afternoon,weekday,October,Monday
12934,afternoon,weekday,October,Monday
12935,afternoon,weekday,October,Monday
12936,afternoon,weekday,October,Monday
12937,afternoon,weekday,October,Monday
12938,afternoon,weekday,October,Monday
12939,afternoon,weekday,October,Monday
12940,afternoon,weekday,October,Monday
12941,afternoon,weekday,October,Monday
12942,afternoon,weekday,October,Monday
12943,afternoon,weekday,October,Monday
12944,afternoon,weekday,October,Monday
12945,afternoon,weekday,October,Monday
12946,afternoon,weekday,October,Monday
12947,afternoon,weekday,October,Monday
12948,afternoon,weekday,October,Monday
12949,afternoon,weekday,October,Monday
12950,afternoon,weekday,October,Monday
12951,afternoon,weekday,October,Monday
12952,afternoon,weekday,October,Monday
12953,afternoon,weekday,October,Monday
12954,afternoon,weekday,October,Monday
12955,afternoon,weekday,October,Monday
12956,afternoon,weekday,October,Monday
12957,morning,weekend,November,Thursday
12958,morning,weekend,November,Thursday
12959,morning,weekend,November,Thursday
12960,morning,weekend,November,Thursday
12961,morning,weekend,November,Thursday
12962,morning,weekend,November,Thursday
12963,morning,weekend,November,Thursday
12964,morning,weekend,November,Thursday
12965,morning,weekend,November,Thursday
12966,morning,weekend,November,Thursday
12967,morning,weekend,November,Thursday
12968,morning,weekend,November,Thursday
12969,morning,weekend,November,Thursday
12970,morning,weekend,November,Thursday
12971,morning,weekend,November,Thursday
12972,morning,weekend,November,Thursday
12973,morning,weekend,November,Thursday
12974,morning,weekend,November,Thursday
12975,morning,weekend,November,Thursday
12976,morning,weekend,November,Thursday
12977,morning,weekend,November,Thursday
12978,morning,weekend,November,Thursday
12979,morning,weekend,November,Thursday
12980,morning,weekend,November,Thursday
12981,morning,weekend,November,Thursday
12982,morning,weekend,November,Thursday
